6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,0 ,13,35, 0.3714285714275102, 13
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,1 ,20,36, 0.5555555555540124, 14
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,2 ,14,32, 0.4374999999986328, 10
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,3 ,16,40, 0.399999999999, 18
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,4 ,19,37, 0.5135135135121256, 15
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,5 ,22,26, 0.8461538461505917, 4
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,6 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,7 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,8 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,9 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,10 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,11 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,12 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,13 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,14 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,15 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,16 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,17 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,18 ,22,24, 0.9166666666628472, 2
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,19 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,20 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,21 ,22,24, 0.9166666666628472, 2
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,22 ,21,23, 0.9130434782568999, 1
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,23 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,24 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,25 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,26 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,27 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,28 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,29 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,30 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,31 ,22,22, 0.9999999999954546, 0
6 ,{(9  10)  (8  8)  (6  5)  (1  1)  (0  3)  (3  10)} ,0 ,32 ,22,22, 0.9999999999954546, 0
